#{"t_start": 1787497456.50607, "env_id": "Ant-v5"}
r,l,t
-13.2353,17,229.225888
-6.481381,15,229.259962
-30.007347,24,229.314001
-6.630635,9,229.333922
-17.851685,26,230.006989
-37.654263,55,230.114135
-11.403034,14,230.141007
-17.766115,21,230.181191
31.35848,32,230.244097
-73.463625,57,230.355389
-31.59429,23,230.40105
-14.310274,22,230.444387
-3.063981,14,230.470994
6.771463,17,230.505876
0.435143,65,230.631391
-4.566515,43,230.716381
3.255103,24,230.762124
3.470501,29,230.817317
-100.402817,136,231.080155
-0.337146,16,231.113044
-4.58315,15,231.146092
-646.976706,1000,234.545294
36.23469,46,234.657762
0.748892,33,234.738218
-61.051734,60,234.87678
-1.508029,14,234.907525
5.453587,11,234.930391
-6.331359,32,234.994948
-15.411985,30,235.054312
-23.135049,21,235.09604
-571.530017,1000,237.855817
-6.579016,14,237.886363
-12.048401,13,237.914311
-20.014279,26,237.971096
-39.644403,33,238.045005
-5.11539,8,238.062965
-6.006488,16,238.099005
1.337967,12,238.126031
-48.20759,41,238.217962
-10.334779,33,238.291895
-7.098388,15,238.326001
-20.415728,33,239.012356
-4.335309,16,239.04726
-64.602518,47,239.147652
-25.229569,43,239.239267
-622.066072,1000,242.44169
-14.316156,13,242.47574
-6.275521,13,242.509081
8.648178,14,242.545158
19.462627,38,242.642552
-19.441196,52,242.764877
-10.044542,15,242.793187
-21.931361,14,242.820872
-37.543121,31,242.882246
-21.093668,30,242.938922
-29.127963,39,243.012779
-11.43044,15,243.041486
-5.317542,87,243.207007
-14.665211,15,243.237189
-38.972222,69,243.368031
-28.417277,30,243.425232
23.447618,24,243.471667
7.917848,51,243.568221
-4.299588,13,243.592661
-4.391936,15,243.621912
-5.779535,30,243.680644
-20.590031,22,243.72893
-4.325588,39,243.805666
49.596579,49,243.90579
-44.250193,62,244.032288
-64.809225,73,244.173229
-9.919756,83,244.968885
-1.674363,11,244.99653
22.499084,44,245.108104
-124.166993,157,245.45953
-19.336348,51,245.563039
-7.771156,14,245.590443
-0.748801,14,245.617947
-4.348854,12,245.641352
-6.014377,36,245.713421
20.444185,19,245.75035
-516.921253,1000,248.90266
-20.055214,21,248.949048
8.448379,28,249.009259
14.332486,44,249.103623
-2.24123,13,249.131398
-9.016024,13,249.160305
-15.953565,19,249.201166
-35.120184,36,249.278409
-2.567876,16,249.312714
1.417311,26,249.369111
-611.07701,1000,252.047131
4.735624,23,252.094826
-9.472764,21,252.135524
-36.609715,66,252.278396
-35.66031,57,252.389739
2.567981,11,252.410515
21.58172,42,252.491185
-21.803773,59,252.603984
