#{"t_start": 1787570596.9999495, "env_id": "Humanoid-v5"}
r,l,t
246.922884,56,118.606121
356.252962,80,118.81282
240.503804,49,118.935501
430.150791,88,119.170891
380.308424,75,119.373828
327.060124,66,119.54077
313.166319,61,120.362916
479.484926,92,120.602181
374.619643,78,121.410478
427.356892,93,121.641489
539.903983,107,121.903538
320.208765,61,122.056375
385.660436,73,122.231751
402.12019,88,122.459414
412.908595,90,122.69745
294.460375,61,122.857782
439.373975,85,123.072643
342.249906,79,123.283627
453.403949,92,124.116522
348.253242,69,124.315682
330.668266,65,124.484422
334.068607,68,124.650966
396.291921,85,124.867076
339.93093,78,125.065423
357.017313,70,125.240935
513.4532,101,125.50154
365.0956,86,125.733801
248.301679,52,125.863411
354.608415,81,126.063311
293.054733,63,126.216029
321.177877,77,126.413861
416.074973,81,126.610871
344.464593,74,127.375928
269.418357,63,127.560348
415.060874,84,127.782744
255.963241,60,127.932308
342.552463,71,128.106417
408.834817,91,128.326863
336.477651,67,128.487804
331.68525,67,128.653642
353.600103,67,128.812729
526.407176,106,129.744915
320.911186,72,129.926422
433.061603,97,130.173216
309.023534,63,130.360543
307.296256,70,130.575628
440.372241,88,131.375144
596.621066,134,131.710171
346.538605,68,131.881212
309.006952,62,132.038038
393.05133,93,132.268235
260.557705,61,132.414634
495.418004,101,132.661241
416.975336,84,132.867784
384.831834,78,133.062648
323.471443,63,133.233516
439.502561,86,133.458392
524.716712,108,133.747866
603.528876,124,134.638968
411.73384,82,134.86264
251.062633,60,135.005936
317.103322,70,135.173955
278.304955,65,135.333269
467.83193,92,135.55605
497.830911,114,135.835056
424.940589,93,136.0612
646.337154,134,136.393657
387.575556,74,136.568651
378.558291,76,136.755538
594.05323,116,138.354435
462.042457,100,138.601509
352.111318,80,138.80683
557.310923,128,139.127843
482.45318,103,139.390759
409.529473,90,139.630325
432.782779,98,139.887276
314.589552,71,140.081987
351.240351,70,140.265819
432.621515,86,140.488469
425.795275,83,140.706222
405.476886,84,141.634887
594.786982,115,141.971042
471.849239,97,142.209928
419.848493,81,142.41838
388.645338,91,142.645773
436.620254,96,142.880389
