#{"t_start": 1787418215.1727417, "env_id": "Walker2d-v5"}
r,l,t
851.687526,264,271.27625
478.434092,161,273.01177
797.943777,238,273.348437
774.625639,245,274.199282
747.503942,228,274.5211
633.15985,202,274.806505
740.69659,233,275.135994
637.846801,199,275.411979
688.360351,220,276.26558
772.249701,236,276.598873
689.594043,197,276.884904
748.718828,235,277.216294
693.731196,217,277.525484
785.002165,231,279.907156
678.523,214,280.20781
729.236882,212,280.5039
781.428467,239,280.884085
669.129055,205,281.767956
733.824791,213,282.193522
653.354568,222,282.628493
618.765587,193,282.918824
751.470772,227,283.246967
714.644606,214,284.159814
717.499971,218,284.479547
708.85994,213,286.663077
775.429366,236,287.082346
693.740394,205,287.446014
757.733204,222,288.44926
671.091713,227,288.797637
709.71611,238,289.166286
779.810256,241,289.539118
628.329957,191,290.423769
262.466824,109,290.602981
735.075761,223,290.946226
628.69594,187,291.227394
874.098641,262,291.624382
822.865214,242,294.341952
752.397837,212,294.659422
706.536881,217,294.994094
796.195168,235,295.347658
729.35765,234,295.700827
836.300693,301,296.73764
832.968606,249,297.117165
813.184328,257,297.534026
744.65426,217,297.904664
681.736659,197,298.840153
763.242465,218,301.150565
755.163715,231,301.53422
716.602336,237,301.923304
870.4068,268,303.03349
779.872354,247,303.474202
804.623149,241,303.898786
758.161852,228,304.315072
733.681729,224,304.716422
764.257232,243,305.944852
619.699922,199,306.334586
722.548069,225,306.752839
767.55379,224,309.233068
711.437749,229,310.683966
608.351299,224,311.133671
734.356418,222,311.524758
693.267771,225,311.930095
696.933709,224,312.354736
662.367159,203,313.212459
755.463961,239,313.577599
722.320797,220,313.912314
837.449257,255,314.309233
878.013088,273,315.268717
639.226275,194,317.201278
641.643576,191,317.517808
798.709,260,317.909116
776.255053,234,318.23503
816.88115,261,319.019138
688.711301,203,319.299114
787.37034,227,319.611354
630.960063,189,319.871961
880.360578,261,320.662383
727.915325,224,320.98091
804.267,241,321.322305
531.786796,193,323.298126
785.579019,222,323.608077
799.37128,249,324.473644
682.785067,214,324.781796
795.177735,237,325.108965
715.215635,216,325.406544
727.235638,219,326.163505
779.390888,228,326.476739
603.694236,192,326.738369
850.143815,236,327.080353
819.425328,243,327.420036
712.214886,206,330.422904
673.129861,202,330.795241
852.493628,258,331.212782
1043.77447,308,331.69929
773.350145,233,332.565984
834.757863,236,332.938321
676.677597,204,333.341238
762.690916,221,333.693616
764.336525,231,334.053651
732.609916,218,334.928409
805.094496,245,335.36279
699.417693,196,337.364078
818.041145,252,337.743301
837.195417,241,338.650959
672.674465,194,338.954357
561.60421,168,339.211614
878.221926,270,339.630756
758.972371,212,339.949292
821.529207,235,340.787596
749.687973,225,341.128181
647.669824,195,341.423679
853.456314,252,341.826707
703.165875,198,343.805442
897.47219,260,344.726886
814.526847,242,345.090074
884.565246,259,345.482826
840.763702,250,345.861933
760.067351,226,346.739297
896.082895,286,347.169774
846.825427,252,347.551102
888.065892,257,347.942174
1070.041611,330,349.02263
711.26229,225,351.108448
645.644104,192,351.401031
811.05029,240,351.763404
1222.526273,356,352.811019
991.180152,288,353.250389
917.811067,250,353.623548
1011.232684,284,354.621772
1316.260964,387,355.224829
781.327209,233,355.585967
954.533331,264,357.781117
872.652819,276,358.715415
842.539795,247,359.09702
925.720694,269,359.522666
797.864458,252,359.915421
677.690555,208,360.766376
800.186407,233,361.121066
942.649908,280,361.544345
821.964579,243,361.922254
745.166882,230,362.76739
682.330125,201,364.880856
1333.389815,364,365.447805
963.823912,277,365.986389
1788.887431,520,367.310806
797.547119,239,367.672305
947.293377,260,368.066548
931.126975,256,369.031866
528.163891,161,369.272123
680.839055,200,369.575277
839.256684,226,371.696254
890.222152,240,372.096257
874.849679,243,373.166393
1004.081168,283,373.660203
